x,y
6.123233995736766e-16,-10.0
0.32075014954979275,-9.444444444444445
0.9622504486493768,-9.444444444444445
0.641500299099585,-8.88888888888889
0.962250448649377,-8.333333333333334
1.6037507477489612,-8.333333333333334
1.9245008972987534,-8.88888888888889
2.245251046848545,-8.333333333333334
2.8867513459481295,-8.333333333333334
2.5660011963983376,-7.777777777777779
2.8867513459481295,-7.222222222222223
2.2452510468485456,-7.222222222222223
1.9245008972987534,-6.666666666666668
2.2452510468485456,-6.1111111111111125
2.88675134594813,-6.1111111111111125
2.5660011963983376,-5.555555555555556
2.8867513459481295,-5.000000000000001
3.5282516450477135,-5.000000000000001
3.8490017945975055,-5.555555555555556
4.169751944147298,-5.000000000000001
4.811252243246882,-5.000000000000001
5.132002392796674,-5.555555555555556
4.811252243246882,-6.111111111111112
5.452752542346466,-6.1111111111111125
5.773502691896258,-6.666666666666668
6.094252841446051,-6.1111111111111125
6.735753140545635,-6.1111111111111125
6.415002990995842,-5.555555555555556
6.735753140545635,-5.000000000000001
7.3772534396452185,-5.000000000000001
7.698003589195011,-5.555555555555556
8.018753738744802,-5.000000000000001
8.660254037844387,-5.000000000000001
8.339503888294596,-4.4444444444444455
8.660254037844387,-3.88888888888889
8.018753738744802,-3.88888888888889
7.698003589195011,-3.333333333333335
8.018753738744802,-2.7777777777777795
8.660254037844387,-2.7777777777777795
8.339503888294596,-2.222222222222224
8.660254037844387,-1.6666666666666687
8.018753738744802,-1.6666666666666685
7.69800358919501,-1.1111111111111132
7.377253439645219,-1.6666666666666685
6.7357531405456355,-1.6666666666666683
6.415002990995843,-1.111111111111113
6.735753140545635,-0.5555555555555572
6.0942528414460515,-0.5555555555555574
5.773502691896259,-1.7763568394002505e-15
6.0942528414460515,0.5555555555555538
6.7357531405456355,0.5555555555555538
6.415002990995843,1.1111111111111094
6.7357531405456355,1.666666666666665
7.377253439645219,1.6666666666666652
7.698003589195012,1.1111111111111098
8.018753738744802,1.6666666666666652
8.660254037844387,1.6666666666666654
8.339503888294596,2.222222222222221
8.660254037844387,2.777777777777777
8.018753738744802,2.7777777777777763
7.698003589195011,3.3333333333333317
8.018753738744802,3.888888888888887
8.660254037844387,3.888888888888887
8.339503888294596,4.444444444444443
8.660254037844387,4.999999999999998
8.018753738744802,4.999999999999998
7.698003589195011,5.5555555555555545
7.3772534396452185,4.999999999999999
6.735753140545635,4.999999999999999
6.415002990995842,5.5555555555555545
6.735753140545635,6.11111111111111
6.094252841446051,6.111111111111111
5.773502691896258,6.666666666666666
5.452752542346466,6.111111111111111
4.811252243246882,6.111111111111111
5.132002392796674,5.5555555555555545
4.811252243246882,4.999999999999999
4.169751944147298,4.999999999999999
3.8490017945975064,5.5555555555555545
3.528251645047714,5.0
2.88675134594813,5.0
2.5660011963983376,5.555555555555555
2.8867513459481295,6.111111111111111
2.2452510468485456,6.111111111111112
1.9245008972987532,6.666666666666667
2.245251046848545,7.222222222222222
2.8867513459481295,7.222222222222222
2.566001196398337,7.777777777777779
2.886751345948129,8.333333333333334
2.245251046848545,8.333333333333334
1.924500897298753,8.88888888888889
1.6037507477489608,8.333333333333334
0.9622504486493766,8.333333333333334
0.6415002990995844,8.88888888888889
0.9622504486493763,9.444444444444445
0.3207501495497922,9.444444444444445
0.0,10.0
-0.3207501495497919,9.444444444444445
-0.9622504486493759,9.444444444444445
-0.6415002990995838,8.88888888888889
-0.9622504486493758,8.333333333333334
-1.6037507477489599,8.333333333333334
-1.924500897298752,8.88888888888889
-2.245251046848544,8.333333333333334
-2.8867513459481278,8.333333333333334
-2.566001196398336,7.777777777777779
-2.8867513459481278,7.222222222222223
-2.245251046848544,7.222222222222223
-1.9245008972987516,6.666666666666668
-2.2452510468485434,6.1111111111111125
-2.8867513459481273,6.1111111111111125
-2.5660011963983353,5.555555555555557
-2.8867513459481273,5.000000000000002
-3.5282516450477117,5.000000000000002
-3.8490017945975037,5.555555555555558
-4.169751944147296,5.000000000000003
-4.81125224324688,5.000000000000003
-5.1320023927966725,5.555555555555558
-4.81125224324688,6.111111111111113
-5.452752542346464,6.111111111111114
-5.773502691896256,6.66666666666667
-6.094252841446049,6.111111111111114
-6.735753140545633,6.111111111111114
-6.41500299099584,5.555555555555558
-6.735753140545633,5.000000000000003
-7.377253439645217,5.000000000000003
-7.698003589195008,5.555555555555559
-8.0187537387448,5.0000000000000036
-8.660254037844386,5.0000000000000036
-8.339503888294594,4.444444444444448
-8.660254037844386,3.888888888888893
-8.0187537387448,3.888888888888892
-7.698003589195009,3.3333333333333366
-8.0187537387448,2.7777777777777812
-8.660254037844386,2.7777777777777812
-8.339503888294594,2.2222222222222254
-8.660254037844386,1.6666666666666698
-8.0187537387448,1.6666666666666698
-7.698003589195008,1.1111111111111143
-7.377253439645217,1.6666666666666696
-6.735753140545633,1.6666666666666696
-6.41500299099584,1.1111111111111138
-6.735753140545633,0.5555555555555582
-6.094252841446049,0.5555555555555582
-5.773502691896256,2.6645352591003757e-15
-6.094252841446049,-0.5555555555555529
-6.735753140545633,-0.555555555555553
-6.415002990995841,-1.1111111111111085
-6.735753140545634,-1.666666666666664
-7.3772534396452185,-1.666666666666664
-7.698003589195011,-1.1111111111111085
-8.018753738744802,-1.6666666666666643
-8.660254037844387,-1.6666666666666643
-8.339503888294594,-2.2222222222222197
-8.660254037844386,-2.7777777777777755
-8.018753738744802,-2.777777777777775
-7.69800358919501,-3.333333333333331
-8.018753738744802,-3.888888888888886
-8.660254037844387,-3.8888888888888857
-8.339503888294594,-4.444444444444442
-8.660254037844387,-4.999999999999997
-8.018753738744802,-4.999999999999997
-7.69800358919501,-5.555555555555553
-7.3772534396452185,-4.999999999999997
-6.735753140545635,-4.999999999999997
-6.415002990995842,-5.555555555555553
-6.735753140545635,-6.111111111111108
-6.094252841446051,-6.111111111111109
-5.773502691896258,-6.666666666666664
-5.452752542346466,-6.111111111111109
-4.811252243246882,-6.111111111111109
-5.132002392796674,-5.555555555555554
-4.811252243246882,-4.999999999999998
-4.169751944147297,-4.999999999999998
-3.8490017945975046,-5.555555555555554
-3.528251645047713,-4.999999999999998
-2.886751345948128,-4.999999999999998
-2.5660011963983362,-5.555555555555554
-2.8867513459481287,-6.111111111111109
-2.245251046848544,-6.11111111111111
-1.9245008972987518,-6.666666666666665
-2.2452510468485443,-7.2222222222222205
-2.8867513459481287,-7.2222222222222205
-2.5660011963983362,-7.777777777777777
-2.8867513459481287,-8.333333333333332
-2.2452510468485443,-8.333333333333332
-1.924500897298752,-8.888888888888888
-1.60375074774896,-8.333333333333332
-0.9622504486493757,-8.333333333333332
-0.6415002990995835,-8.888888888888888
-0.9622504486493759,-9.444444444444443
-0.3207501495497914,-9.444444444444445
