x,y
6.123233995736766e-16,-10.0
0.962250448649377,-8.333333333333334
2.8867513459481295,-8.333333333333334
1.9245008972987534,-6.666666666666668
2.8867513459481295,-5.000000000000001
4.811252243246882,-5.000000000000001
5.773502691896258,-6.666666666666668
6.735753140545635,-5.000000000000001
8.660254037844387,-5.000000000000001
7.698003589195011,-3.333333333333335
8.660254037844387,-1.6666666666666687
6.7357531405456355,-1.6666666666666683
5.773502691896259,-1.7763568394002505e-15
6.7357531405456355,1.666666666666665
8.660254037844387,1.6666666666666654
7.698003589195011,3.3333333333333317
8.660254037844387,4.999999999999998
6.735753140545635,4.999999999999999
5.773502691896258,6.666666666666666
4.811252243246882,4.999999999999999
2.88675134594813,5.0
1.9245008972987532,6.666666666666667
2.886751345948129,8.333333333333334
0.9622504486493766,8.333333333333334
0.0,10.0
-0.9622504486493758,8.333333333333334
-2.8867513459481278,8.333333333333334
-1.9245008972987516,6.666666666666668
-2.8867513459481273,5.000000000000002
-4.81125224324688,5.000000000000003
-5.773502691896256,6.66666666666667
-6.735753140545633,5.000000000000003
-8.660254037844386,5.0000000000000036
-7.698003589195009,3.3333333333333366
-8.660254037844386,1.6666666666666698
-6.735753140545633,1.6666666666666696
-5.773502691896256,2.6645352591003757e-15
-6.735753140545634,-1.666666666666664
-8.660254037844387,-1.6666666666666643
-7.69800358919501,-3.333333333333331
-8.660254037844387,-4.999999999999997
-6.735753140545635,-4.999999999999997
-5.773502691896258,-6.666666666666664
-4.811252243246882,-4.999999999999998
-2.886751345948128,-4.999999999999998
-1.9245008972987518,-6.666666666666665
-2.8867513459481287,-8.333333333333332
-0.9622504486493757,-8.333333333333332
